correct_res,elapsed_task_time,event_type,from_highlighted_to_selected,game_mode,gaze_movement_pr_task,highlighted_cell,index,method,participant,result,target,task_index,timestamp,useLess
,,highlighted_cell,,chase,109280.2121268131,"(2, 4)",177,head_turn,p6_real,,"(2, 5)",55,2025-05-20 17:44:19.588074,False
,,highlighted_cell,,chase,109906.27445721411,"(2, 5)",178,head_turn,p6_real,,"(2, 5)",55,2025-05-20 17:44:20.267464,False
True,2.0542361736297607,TaskCompleted,0.954653263092041,chase,110266.1787533221,"(2, 5)",179,head_turn,p6_real,"(2, 5)","(2, 5)",55,2025-05-20 17:44:21.221119,False
,,highlighted_cell,,chase,111533.1497757694,"(3, 4)",180,head_turn,p6_real,,"(3, 4)",56,2025-05-20 17:44:22.993476,False
True,2.0584065914154053,TaskCompleted,1.2907450199127197,chase,112080.51435931673,"(3, 4)",181,head_turn,p6_real,"(3, 4)","(3, 4)",56,2025-05-20 17:44:24.284221,False
,,highlighted_cell,,chase,113092.2868828038,"(2, 4)",182,head_turn,p6_real,,"(2, 4)",57,2025-05-20 17:44:26.071688,False
True,1.6567320823669434,TaskCompleted,0.8743243217468262,chase,113374.02374370501,"(2, 4)",183,head_turn,p6_real,"(2, 4)","(2, 4)",57,2025-05-20 17:44:26.946012,False
,,highlighted_cell,,chase,114304.10757201331,"(2, 3)",184,head_turn,p6_real,,"(2, 3)",58,2025-05-20 17:44:28.966043,False
True,2.254894971847534,TaskCompleted,1.2397818565368652,chase,114717.45455973424,"(2, 3)",185,head_turn,p6_real,"(2, 3)","(2, 3)",58,2025-05-20 17:44:30.205825,False
,,highlighted_cell,,chase,117577.18510108143,"(1, 5)",186,head_turn,p6_real,,"(1, 5)",59,2025-05-20 17:44:32.124925,False
True,2.0865182876586914,TaskCompleted,1.1725714206695557,chase,118126.72565344155,"(1, 5)",187,head_turn,p6_real,"(1, 5)","(1, 5)",59,2025-05-20 17:44:33.297496,False
,,highlighted_cell,,chase,119351.08203572055,"(3, 3)",188,head_turn,p6_real,,"(3, 3)",60,2025-05-20 17:44:35.067630,False
,,highlighted_cell,,chase,120070.1156643566,"(3, 4)",189,head_turn,p6_real,,"(3, 3)",60,2025-05-20 17:44:36.482562,False
,,highlighted_cell,,chase,120602.03432046255,"(3, 3)",190,head_turn,p6_real,,"(3, 3)",60,2025-05-20 17:44:37.209963,False
True,5.000065803527832,TaskCompleted,2.092616319656372,chase,122158.71634350932,"(3, 3)",191,head_turn,p6_real,"(3, 3)","(3, 3)",60,2025-05-20 17:44:39.302580,False
,,highlighted_cell,,chase,123426.94368302681,"(1, 4)",192,head_turn,p6_real,,"(1, 3)",61,2025-05-20 17:44:40.957409,False
,,highlighted_cell,,chase,123844.10698758277,"(1, 3)",193,head_turn,p6_real,,"(1, 3)",61,2025-05-20 17:44:42.080040,False
True,2.8063061237335205,TaskCompleted,1.0342011451721191,chase,124186.97006839226,"(1, 3)",194,head_turn,p6_real,"(1, 3)","(1, 3)",61,2025-05-20 17:44:43.114241,False
,,highlighted_cell,,chase,124448.79713437996,"(1, 4)",195,head_turn,p6_real,,"(1, 4)",62,2025-05-20 17:44:44.524919,False
True,2.5965068340301514,TaskCompleted,2.1916799545288086,chase,126024.45843062381,"(1, 4)",196,head_turn,p6_real,"(1, 4)","(1, 4)",62,2025-05-20 17:44:46.716599,False
,,highlighted_cell,,chase,126455.20990654879,"(1, 4)",197,head_turn,p6_real,,"(3, 5)",63,2025-05-20 17:44:48.122733,False
,,highlighted_cell,,chase,127433.23665912364,"(3, 5)",198,head_turn,p6_real,,"(3, 5)",63,2025-05-20 17:44:48.877554,False
True,2.0702104568481445,TaskCompleted,0.913123607635498,chase,127766.34448909502,"(3, 5)",199,head_turn,p6_real,"(3, 5)","(3, 5)",63,2025-05-20 17:44:49.790678,False
,,highlighted_cell,,chase,128761.20889037344,"(2, 5)",200,head_turn,p6_real,,"(2, 5)",64,2025-05-20 17:44:51.592892,False
True,1.9483964443206787,TaskCompleted,1.1510655879974365,chase,129172.27564649207,"(2, 5)",201,head_turn,p6_real,"(2, 5)","(2, 5)",64,2025-05-20 17:44:52.743958,False
,,highlighted_cell,,chase,130682.06297575835,"(3, 4)",202,head_turn,p6_real,,"(3, 4)",65,2025-05-20 17:44:55.170046,False
True,2.4232935905456543,TaskCompleted,1.0016329288482666,chase,131160.3704935595,"(3, 4)",203,head_turn,p6_real,"(3, 4)","(3, 4)",65,2025-05-20 17:44:56.171679,False
,,highlighted_cell,,chase,131893.26683006674,"(2, 4)",204,head_turn,p6_real,,"(2, 4)",66,2025-05-20 17:44:57.578018,False
True,1.536501407623291,TaskCompleted,1.1343541145324707,chase,132345.28302063327,"(2, 4)",205,head_turn,p6_real,"(2, 4)","(2, 4)",66,2025-05-20 17:44:58.712372,False
,,highlighted_cell,,chase,133042.89874374136,"(2, 3)",206,head_turn,p6_real,,"(2, 3)",67,2025-05-20 17:45:00.481364,False
True,1.6351149082183838,TaskCompleted,0.8712222576141357,chase,133302.01924800614,"(2, 3)",207,head_turn,p6_real,"(2, 3)","(2, 3)",67,2025-05-20 17:45:01.352587,False
,,highlighted_cell,,chase,134436.13240794302,"(1, 5)",208,head_turn,p6_real,,"(1, 5)",68,2025-05-20 17:45:03.255319,False
True,1.8114399909973145,TaskCompleted,0.9139885902404785,chase,134733.39332593326,"(1, 5)",209,head_turn,p6_real,"(1, 5)","(1, 5)",68,2025-05-20 17:45:04.169307,False
,,highlighted_cell,,chase,136076.6157476488,"(3, 3)",210,head_turn,p6_real,,"(3, 3)",69,2025-05-20 17:45:05.918795,False
True,1.70271897315979,TaskCompleted,0.9578475952148438,chase,136364.49224337554,"(3, 3)",211,head_turn,p6_real,"(3, 3)","(3, 3)",69,2025-05-20 17:45:06.876643,False
,,highlighted_cell,,chase,137346.58904294475,"(1, 4)",212,head_turn,p6_real,,"(1, 3)",70,2025-05-20 17:45:08.648411,False
,,highlighted_cell,,chase,137970.61585629694,"(1, 3)",213,head_turn,p6_real,,"(1, 3)",70,2025-05-20 17:45:09.719176,False
True,2.6321845054626465,TaskCompleted,0.7949497699737549,chase,138185.25082489097,"(1, 3)",214,head_turn,p6_real,"(1, 3)","(1, 3)",70,2025-05-20 17:45:10.514126,False
,,highlighted_cell,,chase,138728.1959503219,"(1, 4)",215,head_turn,p6_real,,"(1, 4)",71,2025-05-20 17:45:11.970279,False
,,highlighted_cell,,chase,139186.65214518708,"(1, 5)",216,head_turn,p6_real,,"(1, 4)",71,2025-05-20 17:45:12.980244,False
False,1.7574670314788818,TaskCompleted,0.29641032218933105,chase,139188.88821316458,"(1, 5)",217,head_turn,p6_real,"(1, 5)","(1, 4)",71,2025-05-20 17:45:13.276654,False
,,highlighted_cell,,memory,2702.2131551880793,"(2, 5)",218,blink,p6_real,,"(1, 3)",72,2025-05-20 17:46:56.572253,False
,,highlighted_cell,,memory,3003.245478107922,"(2, 4)",219,blink,p6_real,,"(1, 3)",72,2025-05-20 17:46:56.890348,False
,,highlighted_cell,,memory,5705.533713985292,"(3, 3)",220,blink,p6_real,,"(1, 3)",72,2025-05-20 17:46:58.257466,False
,,highlighted_cell,,memory,7684.0015176012075,"(2, 5)",221,blink,p6_real,,"(1, 3)",72,2025-05-20 17:46:58.757932,False
,,highlighted_cell,,memory,8086.901799585732,"(1, 5)",222,blink,p6_real,,"(1, 3)",72,2025-05-20 17:46:59.107853,False
,,highlighted_cell,,memory,13921.133784340254,"(2, 3)",223,blink,p6_real,,"(1, 3)",72,2025-05-20 17:47:00.942100,False
,,highlighted_cell,,memory,14110.953850546173,"(1, 3)",224,blink,p6_real,,"(1, 3)",72,2025-05-20 17:47:01.225179,False
True,6.825413942337036,TaskCompleted,1.7320959568023682,memory,14817.1177693315,"(1, 3)",225,blink,p6_real,"(1, 3)","(1, 3)",72,2025-05-20 17:47:02.957275,False
,,highlighted_cell,,memory,15918.84559275953,"(1, 3)",226,blink,p6_real,,"(1, 5)",73,2025-05-20 17:47:04.233499,False
,,highlighted_cell,,memory,20586.137127649563,"(1, 5)",227,blink,p6_real,,"(1, 5)",73,2025-05-20 17:47:05.863842,False
True,5.26423454284668,TaskCompleted,3.3636999130249023,memory,22136.8476645221,"(1, 5)",228,blink,p6_real,"(1, 5)","(1, 5)",73,2025-05-20 17:47:09.228541,False
,,highlighted_cell,,memory,22677.6776889976,"(1, 5)",229,blink,p6_real,,"(1, 4)",74,2025-05-20 17:47:10.639593,False
,,highlighted_cell,,memory,25212.57859607836,"(2, 4)",230,blink,p6_real,,"(1, 4)",74,2025-05-20 17:47:11.386041,False
,,highlighted_cell,,memory,25562.593559615136,"(1, 4)",231,blink,p6_real,,"(1, 4)",74,2025-05-20 17:47:11.799677,False
True,3.051854133605957,TaskCompleted,1.487030029296875,memory,25967.376598067473,"(1, 4)",232,blink,p6_real,"(1, 4)","(1, 4)",74,2025-05-20 17:47:13.286707,False
,,highlighted_cell,,memory,26535.811760091623,"(1, 4)",233,blink,p6_real,,"(2, 3)",75,2025-05-20 17:47:14.630970,False
,,highlighted_cell,,memory,29522.14866118697,"(2, 3)",234,blink,p6_real,,"(2, 3)",75,2025-05-20 17:47:15.509105,False
True,2.9154181480407715,TaskCompleted,1.6989037990570068,memory,29925.746677360123,"(2, 3)",235,blink,p6_real,"(2, 3)","(2, 3)",75,2025-05-20 17:47:17.208009,False
,,highlighted_cell,,memory,30083.065245836835,"(2, 3)",236,blink,p6_real,,"(2, 4)",76,2025-05-20 17:47:18.431491,False
,,highlighted_cell,,memory,32677.59698973986,"(2, 4)",237,blink,p6_real,,"(2, 4)",76,2025-05-20 17:47:19.490721,False
True,2.29974365234375,TaskCompleted,1.0227882862091064,memory,33040.58070720612,"(2, 4)",238,blink,p6_real,"(2, 4)","(2, 4)",76,2025-05-20 17:47:20.514020,False
,,highlighted_cell,,memory,35420.591095233685,"(1, 5)",239,blink,p6_real,,"(1, 5)",77,2025-05-20 17:47:22.692818,False
True,4.163286447525024,TaskCompleted,2.994359254837036,memory,37065.37111082451,"(1, 5)",240,blink,p6_real,"(1, 5)","(1, 5)",77,2025-05-20 17:47:25.687177,False
,,highlighted_cell,,memory,39543.29965057666,"(2, 5)",241,blink,p6_real,,"(2, 5)",78,2025-05-20 17:47:26.958019,False
,,highlighted_cell,,memory,42674.66532868332,"(2, 5)",242,blink,p6_real,,"(2, 5)",78,2025-05-20 17:47:28.148324,False
True,2.9185938835144043,TaskCompleted,1.4637517929077148,memory,43461.19628820914,"(2, 5)",243,blink,p6_real,"(2, 5)","(2, 5)",78,2025-05-20 17:47:29.612076,False
,,highlighted_cell,,memory,43722.54214915545,"(2, 4)",244,blink,p6_real,,"(2, 3)",79,2025-05-20 17:47:30.839554,False
,,highlighted_cell,,memory,46137.69451546867,"(3, 3)",245,blink,p6_real,,"(2, 3)",79,2025-05-20 17:47:31.752671,False
,,highlighted_cell,,memory,48601.04077542374,"(2, 3)",246,blink,p6_real,,"(2, 3)",79,2025-05-20 17:47:32.719179,False
True,3.8458354473114014,TaskCompleted,1.7446703910827637,memory,51430.08125837767,"(2, 3)",247,blink,p6_real,"(2, 3)","(2, 3)",79,2025-05-20 17:47:34.462849,False
,,highlighted_cell,,memory,52300.956845034336,"(2, 3)",248,blink,p6_real,,"(2, 5)",80,2025-05-20 17:47:35.694340,False
,,highlighted_cell,,memory,55086.96227088599,"(2, 4)",249,blink,p6_real,,"(2, 5)",80,2025-05-20 17:47:36.626076,False
,,highlighted_cell,,memory,55713.93832567406,"(2, 5)",250,blink,p6_real,,"(2, 5)",80,2025-05-20 17:47:37.438689,False
True,3.082170248031616,TaskCompleted,1.1121199131011963,memory,56124.76712032887,"(2, 5)",251,blink,p6_real,"(2, 5)","(2, 5)",80,2025-05-20 17:47:38.551808,False
,,highlighted_cell,,memory,56431.18781271004,"(2, 4)",252,blink,p6_real,,"(3, 5)",81,2025-05-20 17:47:39.781479,False
,,highlighted_cell,,memory,58831.36801976452,"(3, 3)",253,blink,p6_real,,"(3, 5)",81,2025-05-20 17:47:40.425600,False
,,highlighted_cell,,memory,62585.99010989039,"(3, 5)",254,blink,p6_real,,"(3, 5)",81,2025-05-20 17:47:41.709908,False
True,3.477245807647705,TaskCompleted,1.3260936737060547,memory,62911.87251600959,"(3, 5)",255,blink,p6_real,"(3, 5)","(3, 5)",81,2025-05-20 17:47:43.035003,False
,,highlighted_cell,,memory,64844.47489506493,"(2, 4)",256,blink,p6_real,,"(3, 5)",82,2025-05-20 17:47:44.603886,False
,,highlighted_cell,,memory,67051.18060663085,"(3, 4)",257,blink,p6_real,,"(3, 5)",82,2025-05-20 17:47:45.596634,False
,,highlighted_cell,,memory,67781.78885207366,"(3, 5)",258,blink,p6_real,,"(3, 5)",82,2025-05-20 17:47:46.536000,False
True,4.027020454406738,TaskCompleted,1.533203363418579,memory,68315.04051678492,"(3, 5)",259,blink,p6_real,"(3, 5)","(3, 5)",82,2025-05-20 17:47:48.069204,False
,,highlighted_cell,,memory,68490.0998471864,"(3, 5)",260,blink,p6_real,,"(3, 5)",83,2025-05-20 17:47:49.288203,False
,,highlighted_cell,,memory,70271.5658681524,"(3, 5)",261,blink,p6_real,,"(3, 5)",83,2025-05-20 17:47:50.117727,False
True,2.2108254432678223,TaskCompleted,1.1701710224151611,memory,70875.25643444769,"(3, 5)",262,blink,p6_real,"(3, 5)","(3, 5)",83,2025-05-20 17:47:51.286899,False
,,highlighted_cell,,memory,74115.71656505669,"(3, 4)",263,blink,p6_real,,"(3, 4)",84,2025-05-20 17:47:54.604722,False
True,3.519329786300659,TaskCompleted,1.2083754539489746,memory,74724.01598002485,"(3, 4)",264,blink,p6_real,"(3, 4)","(3, 4)",84,2025-05-20 17:47:55.812091,False
,,highlighted_cell,,memory,74957.46948749406,"(3, 4)",265,blink,p6_real,,"(3, 5)",85,2025-05-20 17:47:57.045161,False
,,highlighted_cell,,memory,78827.09781721298,"(3, 4)",266,blink,p6_real,,"(3, 5)",85,2025-05-20 17:47:59.006634,False
,,highlighted_cell,,memory,79606.85284684585,"(3, 5)",267,blink,p6_real,,"(3, 5)",85,2025-05-20 17:47:59.974154,False
True,4.392050743103027,TaskCompleted,1.236741065979004,memory,79940.60458944262,"(3, 5)",268,blink,p6_real,"(3, 5)","(3, 5)",85,2025-05-20 17:48:01.211385,False
,,highlighted_cell,,memory,80234.73787736075,"(3, 4)",269,blink,p6_real,,"(1, 3)",86,2025-05-20 17:48:02.436180,False
,,highlighted_cell,,memory,82479.91029835549,"(1, 3)",270,blink,p6_real,,"(1, 3)",86,2025-05-20 17:48:03.781170,False
True,2.740116596221924,TaskCompleted,1.1773643493652344,memory,82735.83856198724,"(1, 3)",271,blink,p6_real,"(1, 3)","(1, 3)",86,2025-05-20 17:48:04.958534,False
,,highlighted_cell,,memory,82930.723712825,"(1, 3)",272,blink,p6_real,,"(2, 3)",87,2025-05-20 17:48:06.185350,False
,,highlighted_cell,,memory,85732.06196884901,"(2, 3)",273,blink,p6_real,,"(2, 3)",87,2025-05-20 17:48:07.314801,False
True,2.8236255645751953,TaskCompleted,1.474888801574707,memory,86127.00997573334,"(2, 3)",274,blink,p6_real,"(2, 3)","(2, 3)",87,2025-05-20 17:48:08.789690,False
,,highlighted_cell,,memory,86409.58371436954,"(2, 3)",275,blink,p6_real,,"(1, 5)",88,2025-05-20 17:48:10.021231,False
,,highlighted_cell,,memory,88724.6979193724,"(2, 4)",276,blink,p6_real,,"(1, 5)",88,2025-05-20 17:48:10.899626,False
,,highlighted_cell,,memory,89143.6439768685,"(3, 4)",277,blink,p6_real,,"(1, 5)",88,2025-05-20 17:48:11.201764,False
,,highlighted_cell,,memory,92722.05391615632,"(1, 3)",278,blink,p6_real,,"(1, 5)",88,2025-05-20 17:48:12.152056,False
,,highlighted_cell,,memory,95403.38991226678,"(2, 4)",279,blink,p6_real,,"(1, 5)",88,2025-05-20 17:48:12.935838,False
,,highlighted_cell,,memory,95976.18662843527,"(1, 5)",280,blink,p6_real,,"(1, 5)",88,2025-05-20 17:48:13.254174,False
,,highlighted_cell,,memory,98007.11174117764,"(1, 5)",281,blink,p6_real,,"(1, 5)",88,2025-05-20 17:48:14.202771,False
,,highlighted_cell,,memory,103045.50046734986,"(1, 4)",282,blink,p6_real,,"(1, 5)",88,2025-05-20 17:48:15.836891,False
,,highlighted_cell,,memory,103504.68306824594,"(1, 5)",283,blink,p6_real,,"(1, 5)",88,2025-05-20 17:48:16.522263,False
True,9.242554664611816,TaskCompleted,2.5191915035247803,memory,105219.44166637555,"(1, 5)",284,blink,p6_real,"(1, 5)","(1, 5)",88,2025-05-20 17:48:19.040456,False
,,highlighted_cell,,memory,107514.9597116862,"(3, 3)",285,blink,p6_real,,"(2, 3)",89,2025-05-20 17:48:20.976566,False
,,highlighted_cell,,memory,110068.65756688379,"(2, 3)",286,blink,p6_real,,"(2, 3)",89,2025-05-20 17:48:21.643202,False
True,3.0799641609191895,TaskCompleted,1.483741044998169,memory,110734.18866796902,"(2, 3)",287,blink,p6_real,"(2, 3)","(2, 3)",89,2025-05-20 17:48:23.128237,False
,,highlighted_cell,,memory,115828.27889652073,"(1, 3)",288,blink,p6_real,,"(1, 3)",90,2025-05-20 17:48:26.162976,False
,,highlighted_cell,,memory,118890.09740200243,"(2, 3)",289,blink,p6_real,,"(1, 3)",90,2025-05-20 17:48:26.896455,False
,,highlighted_cell,,memory,119125.56955219264,"(1, 3)",290,blink,p6_real,,"(1, 3)",90,2025-05-20 17:48:27.312541,False
True,4.321604490280151,TaskCompleted,1.1432526111602783,memory,119386.86725647566,"(1, 3)",291,blink,p6_real,"(1, 3)","(1, 3)",90,2025-05-20 17:48:28.455793,False
,,highlighted_cell,,memory,122139.71364480695,"(3, 3)",292,blink,p6_real,,"(2, 3)",91,2025-05-20 17:48:30.716240,False
,,highlighted_cell,,memory,122754.17209996212,"(2, 3)",293,blink,p6_real,,"(2, 3)",91,2025-05-20 17:48:31.500355,False
True,4.63926887512207,TaskCompleted,2.6008238792419434,memory,124981.80372648065,"(2, 3)",294,blink,p6_real,"(2, 3)","(2, 3)",91,2025-05-20 17:48:34.101178,False
,,highlighted_cell,,memory,125764.46456827546,"(2, 4)",295,blink,p6_real,,"(1, 5)",92,2025-05-20 17:48:35.410884,False
,,highlighted_cell,,memory,127511.10635723775,"(2, 4)",296,blink,p6_real,,"(1, 5)",92,2025-05-20 17:48:36.007359,False
,,highlighted_cell,,memory,128145.52865084494,"(1, 5)",297,blink,p6_real,,"(1, 5)",92,2025-05-20 17:48:36.456202,False
True,2.352106809616089,TaskCompleted,1.0045194625854492,memory,128596.00797326273,"(1, 5)",298,blink,p6_real,"(1, 5)","(1, 5)",92,2025-05-20 17:48:37.460721,False
,,highlighted_cell,,memory,128825.62418976065,"(1, 5)",299,blink,p6_real,,"(2, 3)",93,2025-05-20 17:48:38.678915,False
,,highlighted_cell,,memory,130974.05810333486,"(2, 3)",300,blink,p6_real,,"(2, 3)",93,2025-05-20 17:48:39.435763,False
True,1.9152209758758545,TaskCompleted,0.9471731185913086,memory,131292.96321119595,"(2, 3)",301,blink,p6_real,"(2, 3)","(2, 3)",93,2025-05-20 17:48:40.382432,False
,,highlighted_cell,,memory,131527.67348242344,"(2, 3)",302,blink,p6_real,,"(3, 5)",94,2025-05-20 17:48:41.615402,False
,,highlighted_cell,,memory,133855.23375183658,"(2, 4)",303,blink,p6_real,,"(3, 5)",94,2025-05-20 17:48:42.387354,False
,,highlighted_cell,,memory,134404.72125431916,"(3, 5)",304,blink,p6_real,,"(3, 5)",94,2025-05-20 17:48:42.654615,False
,,highlighted_cell,,memory,138892.83483692518,"(3, 4)",305,blink,p6_real,,"(3, 5)",94,2025-05-20 17:48:46.964054,False
,,highlighted_cell,,memory,140279.9566946173,"(3, 5)",306,blink,p6_real,,"(3, 5)",94,2025-05-20 17:48:47.784205,False
,,highlighted_cell,,memory,140909.3054745948,"(3, 5)",307,blink,p6_real,,"(3, 5)",94,2025-05-20 17:48:48.688645,False
,,highlighted_cell,,memory,142080.1573701038,"(3, 5)",308,blink,p6_real,,"(3, 5)",94,2025-05-20 17:48:49.966511,False
True,11.988104343414307,TaskCompleted,3.41178822517395,memory,143947.42773944038,"(3, 5)",309,blink,p6_real,"(3, 5)","(3, 5)",94,2025-05-20 17:48:53.378299,False
,,highlighted_cell,,memory,144744.80649777123,"(3, 5)",310,blink,p6_real,,"(3, 4)",95,2025-05-20 17:48:54.746582,False
,,highlighted_cell,,memory,146136.8798180514,"(2, 5)",311,blink,p6_real,,"(3, 4)",95,2025-05-20 17:48:55.248539,False
,,highlighted_cell,,memory,149649.2321246261,"(3, 4)",312,blink,p6_real,,"(3, 4)",95,2025-05-20 17:48:58.889171,False
,,highlighted_cell,,memory,151340.95127817502,"(3, 4)",313,blink,p6_real,,"(3, 4)",95,2025-05-20 17:49:00.358753,False
True,7.414309740066528,TaskCompleted,1.4409730434417725,memory,151784.1019068177,"(3, 4)",314,blink,p6_real,"(3, 4)","(3, 4)",95,2025-05-20 17:49:01.798723,False
,,highlighted_cell,,memory,151967.03111643673,"(3, 4)",315,blink,p6_real,,"(3, 4)",96,2025-05-20 17:49:03.033229,False
,,highlighted_cell,,memory,153841.12576294562,"(3, 4)",316,blink,p6_real,,"(3, 4)",96,2025-05-20 17:49:03.856311,False
,,highlighted_cell,,memory,159109.8190240623,"(3, 4)",317,blink,p6_real,,"(3, 4)",96,2025-05-20 17:49:05.513091,False
,,highlighted_cell,,memory,161459.0184430072,"(3, 4)",318,blink,p6_real,,"(3, 4)",96,2025-05-20 17:49:08.132017,False
True,8.729692459106445,TaskCompleted,3.405080556869507,memory,164367.81923327668,"(3, 4)",319,blink,p6_real,"(3, 4)","(3, 4)",96,2025-05-20 17:49:11.536098,False
,,highlighted_cell,,memory,164533.64851915275,"(3, 4)",320,blink,p6_real,,"(1, 5)",97,2025-05-20 17:49:12.758569,False
,,highlighted_cell,,memory,169593.63524757203,"(1, 5)",321,blink,p6_real,,"(1, 5)",97,2025-05-20 17:49:14.611081,False
,,highlighted_cell,,memory,172521.61246581678,"(2, 3)",322,blink,p6_real,,"(1, 5)",97,2025-05-20 17:49:16.209635,False
,,highlighted_cell,,memory,173531.40345622212,"(1, 5)",323,blink,p6_real,,"(1, 5)",97,2025-05-20 17:49:16.738417,False
True,7.0142662525177,TaskCompleted,2.818221092224121,memory,176152.09312255343,"(1, 5)",324,blink,p6_real,"(1, 5)","(1, 5)",97,2025-05-20 17:49:19.556638,False
,,highlighted_cell,,memory,176512.7589110811,"(1, 4)",325,blink,p6_real,,"(3, 5)",98,2025-05-20 17:49:20.788826,False
,,highlighted_cell,,memory,178468.02823770253,"(3, 4)",326,blink,p6_real,,"(3, 5)",98,2025-05-20 17:49:21.849661,False
,,highlighted_cell,,memory,181358.6252502055,"(3, 5)",327,blink,p6_real,,"(3, 5)",98,2025-05-20 17:49:26.981142,False
,,highlighted_cell,,memory,181653.3897143839,"(3, 5)",328,blink,p6_real,,"(3, 5)",98,2025-05-20 17:49:27.496853,False
True,8.512415885925293,TaskCompleted,1.5788307189941406,memory,182057.49654850317,"(3, 5)",329,blink,p6_real,"(3, 5)","(3, 5)",98,2025-05-20 17:49:29.075683,False
,,highlighted_cell,,memory,184238.17679466755,"(2, 4)",330,blink,p6_real,,"(2, 4)",99,2025-05-20 17:49:30.792221,False
,,highlighted_cell,,memory,186240.3230111207,"(2, 4)",331,blink,p6_real,,"(2, 4)",99,2025-05-20 17:49:31.475545,False
True,2.3690853118896484,TaskCompleted,0.9759087562561035,memory,186522.59988835355,"(2, 4)",332,blink,p6_real,"(2, 4)","(2, 4)",99,2025-05-20 17:49:32.451454,False
,,highlighted_cell,,memory,188755.56730464214,"(3, 4)",333,blink,p6_real,,"(3, 5)",100,2025-05-20 17:49:34.290152,False
,,highlighted_cell,,memory,189311.80236841372,"(3, 5)",334,blink,p6_real,,"(3, 5)",100,2025-05-20 17:49:34.957642,False
True,3.850252628326416,TaskCompleted,2.3516578674316406,memory,190822.42246896718,"(3, 5)",335,blink,p6_real,"(3, 5)","(3, 5)",100,2025-05-20 17:49:37.309300,False
,,highlighted_cell,,memory,191232.3532501884,"(3, 5)",336,blink,p6_real,,"(1, 5)",101,2025-05-20 17:49:38.546311,False
,,highlighted_cell,,memory,192882.6455956573,"(2, 5)",337,blink,p6_real,,"(1, 5)",101,2025-05-20 17:49:39.397690,False
,,highlighted_cell,,memory,193099.89818156377,"(1, 5)",338,blink,p6_real,,"(1, 5)",101,2025-05-20 17:49:39.633129,False
,,highlighted_cell,,memory,195775.52332275038,"(1, 5)",339,blink,p6_real,,"(1, 5)",101,2025-05-20 17:49:41.741333,False
,,highlighted_cell,,memory,196500.966073259,"(1, 5)",340,blink,p6_real,,"(1, 5)",101,2025-05-20 17:49:43.193628,False
True,8.111032724380493,TaskCompleted,3.2357101440429688,memory,198038.2346039301,"(1, 5)",341,blink,p6_real,"(1, 5)","(1, 5)",101,2025-05-20 17:49:46.430340,False
,,highlighted_cell,,memory,201113.99779985085,"(3, 4)",342,blink,p6_real,,"(3, 4)",102,2025-05-20 17:49:48.833199,False
,,highlighted_cell,,memory,201695.51057376372,"(3, 4)",343,blink,p6_real,,"(3, 4)",102,2025-05-20 17:49:50.081459,False
,,highlighted_cell,,memory,202444.65284638922,"(3, 4)",344,blink,p6_real,,"(3, 4)",102,2025-05-20 17:49:51.217745,False
True,5.380947113037109,TaskCompleted,1.6010921001434326,memory,202899.03715775086,"(3, 4)",345,blink,p6_real,"(3, 4)","(3, 4)",102,2025-05-20 17:49:52.818837,False
,,highlighted_cell,,memory,203145.13820746396,"(3, 4)",346,blink,p6_real,,"(1, 5)",103,2025-05-20 17:49:54.043747,False
,,highlighted_cell,,memory,205687.02991469513,"(1, 5)",347,blink,p6_real,,"(1, 5)",103,2025-05-20 17:49:55.687558,False
,,highlighted_cell,,memory,207199.26135173396,"(1, 5)",348,blink,p6_real,,"(1, 5)",103,2025-05-20 17:49:57.217624,False
True,4.701596975326538,TaskCompleted,1.3101541996002197,memory,207719.59032039318,"(1, 5)",349,blink,p6_real,"(1, 5)","(1, 5)",103,2025-05-20 17:49:58.528780,False
,,highlighted_cell,,memory,207934.60099022184,"(1, 5)",350,blink,p6_real,,"(2, 4)",104,2025-05-20 17:49:59.764971,False
,,highlighted_cell,,memory,209959.77532379777,"(3, 4)",351,blink,p6_real,,"(2, 4)",104,2025-05-20 17:50:00.564444,False
,,highlighted_cell,,memory,212679.14110157185,"(2, 4)",352,blink,p6_real,,"(2, 4)",104,2025-05-20 17:50:01.474709,False
True,3.1756272315979004,TaskCompleted,1.236952543258667,memory,213279.47244051335,"(2, 4)",353,blink,p6_real,"(2, 4)","(2, 4)",104,2025-05-20 17:50:02.711661,False
,,highlighted_cell,,memory,215688.59892210414,"(2, 4)",354,blink,p6_real,,"(2, 4)",105,2025-05-20 17:50:04.453238,False
,,highlighted_cell,,memory,216019.78419105563,"(2, 3)",355,blink,p6_real,,"(2, 4)",105,2025-05-20 17:50:04.940223,False
,,highlighted_cell,,memory,216249.733480582,"(2, 4)",356,blink,p6_real,,"(2, 4)",105,2025-05-20 17:50:05.161774,False
,,highlighted_cell,,memory,217616.11763917943,"(2, 5)",357,blink,p6_real,,"(2, 4)",105,2025-05-20 17:50:07.975885,False
,,highlighted_cell,,memory,218619.83936260868,"(2, 4)",358,blink,p6_real,,"(2, 4)",105,2025-05-20 17:50:08.298414,False
True,6.531459808349609,TaskCompleted,1.9520623683929443,memory,219518.7095758766,"(2, 4)",359,blink,p6_real,"(2, 4)","(2, 4)",105,2025-05-20 17:50:10.249475,False
,,highlighted_cell,,memory,221781.97683298192,"(1, 4)",360,blink,p6_real,,"(2, 5)",106,2025-05-20 17:50:12.167180,False
